-0.0000013605386644799378, 0.005485691895134703
0.014654361954985207, 0.37161480973547034
0.024429832259188045, 0.605613854637328
0.033225714724973904, 0.8203395088183312
0.04401614687286989, 1.0020857057726296
0.05681201301219177, 1.1288443720637873
0.07161059206561057, 1.206117526050914
0.0884064418784685, 1.2449092044522265
0.10720092298942996, 1.242468398088171
0.12503078218728358, 1.1904931000281629
0.1399069119445771, 1.1109587307806907
0.15478440224053502, 1.0286733523536638
0.17164419737062298, 0.9381675993159211
0.19246316001431285, 0.842225133774964
0.20932431568306514, 0.7489683715576672
0.23608339013582247, 0.6421198280823344
0.2549118847133957, 0.5709037922294193
0.2866137961341654, 0.4696388994330636
0.31632387895015396, 0.39585144550430384
0.35888969160670087, 0.3277782539663101
0.4014446199539321, 0.28171313586475133
0.4440022693784923, 0.2301459994040842
0.49249186738013306, 0.18417884008636687
0.5449379118180468, 0.13827698662454435
0.6161729952122643, 0.10093836351688346
0.6913509196561103, 0.09117513806066091
0.7566350069319444, 0.08675066632381068
0.8189585620738963, 0.06852216929726795
0.8822685077475874, 0.055812017093807675
0.9297472255215284, 0.05384467818498706
0.998994561926958, 0.03573046640625943
