"arc_length","pf","phi"
0.713,2.801825e-02,2.788500e-02
0.714,2.801825e-02,2.785378e-02
0.715,2.801825e-02,2.782256e-02
0.716,2.801825e-02,2.779134e-02
0.717,2.801825e-02,2.776013e-02
0.718,2.797858e-02,2.772715e-02
0.719,2.734894e-02,2.768530e-02
0.72,2.717036e-02,2.764016e-02
0.721,2.717036e-02,2.759685e-02
0.722,2.717036e-02,2.755355e-02
0.723,2.717036e-02,2.751024e-02
0.724,2.717036e-02,2.746694e-02
0.725,2.717036e-02,2.742363e-02
0.726,2.717036e-02,2.738033e-02
0.727,2.717036e-02,2.733702e-02
0.728,2.717036e-02,2.729371e-02
0.729,2.717036e-02,2.725041e-02
0.73,2.717036e-02,2.720710e-02
0.731,2.717036e-02,2.716380e-02
0.732,2.717036e-02,2.712049e-02
0.733,2.717036e-02,2.707719e-02
0.734,2.717036e-02,2.703388e-02
0.735,2.717036e-02,2.699058e-02
0.736,2.717036e-02,2.694727e-02
0.737,2.717036e-02,2.690397e-02
0.738,2.717036e-02,2.686066e-02
0.739,2.639258e-02,2.681673e-02
0.74,2.639258e-02,2.676571e-02
0.741,2.639258e-02,2.671468e-02
0.742,2.639258e-02,2.666365e-02
0.743,2.639258e-02,2.661263e-02
0.744,2.639258e-02,2.656160e-02
0.745,2.639258e-02,2.651057e-02
0.746,2.639258e-02,2.645955e-02
0.747,2.639258e-02,2.640852e-02
0.748,2.639258e-02,2.635749e-02
0.749,2.628926e-02,2.631141e-02
0.75,2.628926e-02,2.626800e-02
0.751,2.628926e-02,2.622459e-02
0.752,2.628926e-02,2.618117e-02
0.753,2.628926e-02,2.613776e-02
0.754,2.628926e-02,2.609435e-02
0.755,2.628926e-02,2.605094e-02
0.756,2.628926e-02,2.600752e-02
0.757,2.628926e-02,2.596411e-02
0.758,2.628926e-02,2.592070e-02
0.759,2.540274e-02,2.587494e-02
0.76,2.540274e-02,2.582084e-02
0.761,2.540274e-02,2.576673e-02
0.762,2.540274e-02,2.571263e-02
0.763,2.540274e-02,2.565853e-02
0.764,2.540274e-02,2.560443e-02
0.765,2.540274e-02,2.555032e-02
0.766,2.540274e-02,2.549622e-02
0.767,2.540274e-02,2.544212e-02
0.768,2.540274e-02,2.538801e-02
0.769,2.540274e-02,2.533391e-02
0.77,2.540274e-02,2.527981e-02
0.771,2.540274e-02,2.522571e-02
0.772,2.540274e-02,2.517160e-02
0.773,2.540274e-02,2.511750e-02
0.774,2.540274e-02,2.506340e-02
0.775,2.540274e-02,2.500929e-02
0.776,2.523107e-02,2.495666e-02
0.777,2.523107e-02,2.490993e-02
0.778,2.523107e-02,2.486320e-02
0.779,2.523107e-02,2.481647e-02
0.78,2.523107e-02,2.476975e-02
0.781,2.523107e-02,2.472302e-02
0.782,2.523107e-02,2.467629e-02
0.783,2.523107e-02,2.462956e-02
0.784,2.523107e-02,2.458283e-02
0.785,2.420908e-02,2.453236e-02
0.786,2.420908e-02,2.447888e-02
0.787,2.420908e-02,2.442540e-02
0.788,2.420908e-02,2.437192e-02
0.789,2.420908e-02,2.431844e-02
0.79,2.420908e-02,2.426496e-02
0.791,2.420908e-02,2.421148e-02
0.792,2.420908e-02,2.415801e-02
0.793,2.420908e-02,2.410453e-02
0.794,2.420908e-02,2.405105e-02
0.795,2.420908e-02,2.399757e-02
0.796,2.420908e-02,2.394409e-02
0.797,2.420908e-02,2.389061e-02
0.798,2.420908e-02,2.383713e-02
0.799,2.420908e-02,2.378365e-02
0.8,2.348378e-02,2.372791e-02
0.801,2.348378e-02,2.366915e-02
0.802,2.348378e-02,2.361039e-02
0.803,2.348378e-02,2.355163e-02
0.804,2.348378e-02,2.349287e-02
0.805,2.348378e-02,2.343411e-02
0.806,2.348378e-02,2.337535e-02
0.807,2.348378e-02,2.331659e-02
0.808,2.348378e-02,2.325783e-02
0.809,2.348378e-02,2.319907e-02
0.81,2.348378e-02,2.314031e-02
0.811,2.348378e-02,2.308155e-02
0.812,2.216573e-02,2.302315e-02
0.813,2.216573e-02,2.296571e-02
0.814,2.216573e-02,2.290828e-02
0.815,2.216573e-02,2.285084e-02
0.816,2.216573e-02,2.279341e-02
0.817,2.216573e-02,2.273597e-02
0.818,2.138507e-02,2.268078e-02
0.819,2.138507e-02,2.262863e-02
0.82,2.138507e-02,2.257649e-02
0.821,2.138507e-02,2.252434e-02
0.822,2.138507e-02,2.247219e-02
0.823,2.138507e-02,2.242005e-02
0.824,2.138507e-02,2.236790e-02
0.825,2.138507e-02,2.231575e-02
0.826,2.138507e-02,2.226361e-02
0.827,2.138507e-02,2.221146e-02
0.828,2.177479e-02,2.216006e-02
0.829,2.177479e-02,2.210897e-02
0.83,2.177479e-02,2.205789e-02
0.831,2.177479e-02,2.200680e-02
0.832,2.177479e-02,2.195572e-02
0.833,2.177479e-02,2.190463e-02
0.834,2.177479e-02,2.185355e-02
0.835,2.177479e-02,2.180246e-02
0.836,2.177479e-02,2.175138e-02
0.837,2.177479e-02,2.170029e-02
0.838,2.177479e-02,2.164921e-02
0.839,2.177479e-02,2.159813e-02
0.84,2.177479e-02,2.154704e-02
0.841,2.177479e-02,2.149596e-02
0.842,2.177479e-02,2.144487e-02
0.843,2.177479e-02,2.139379e-02
0.844,2.177479e-02,2.134270e-02
0.845,2.177479e-02,2.129162e-02
0.846,2.177479e-02,2.124053e-02
0.847,2.177479e-02,2.118945e-02
0.848,2.177479e-02,2.113836e-02
0.849,2.177479e-02,2.108728e-02
0.85,2.177479e-02,2.103619e-02
0.851,2.023217e-02,2.098483e-02
0.852,2.023217e-02,2.093119e-02
0.853,2.023217e-02,2.087755e-02
0.854,2.023217e-02,2.082390e-02
0.855,2.023217e-02,2.077027e-02
0.856,2.023217e-02,2.071662e-02
0.857,2.023217e-02,2.066298e-02
0.858,2.023217e-02,2.060934e-02
0.859,2.023217e-02,2.055570e-02
0.86,2.023217e-02,2.050206e-02
0.861,2.023217e-02,2.044842e-02
0.862,2.023217e-02,2.039478e-02
0.863,2.023217e-02,2.034114e-02
0.864,2.023217e-02,2.028750e-02
0.865,2.023217e-02,2.023386e-02
0.866,2.023217e-02,2.018022e-02
0.867,1.987193e-02,2.012620e-02
0.868,1.987193e-02,2.007200e-02
0.869,1.987193e-02,2.001780e-02
0.87,1.987193e-02,1.996359e-02
0.871,1.987193e-02,1.990939e-02
0.872,1.987193e-02,1.985518e-02
0.873,1.987193e-02,1.980098e-02
0.874,1.987193e-02,1.974677e-02
0.875,1.987193e-02,1.969257e-02
0.876,1.987193e-02,1.963836e-02
0.877,1.987193e-02,1.958416e-02
0.878,1.987193e-02,1.952996e-02
0.879,1.987193e-02,1.947575e-02
0.88,1.987193e-02,1.942155e-02
0.881,1.987193e-02,1.936734e-02
0.882,1.987193e-02,1.931314e-02
0.883,1.987193e-02,1.925893e-02
0.884,1.987193e-02,1.920473e-02
0.885,1.987193e-02,1.915052e-02
0.886,1.987193e-02,1.909632e-02
0.887,1.987193e-02,1.904211e-02
0.888,1.987193e-02,1.898791e-02
0.889,1.987193e-02,1.893370e-02
0.89,1.812216e-02,1.888013e-02
0.891,1.812216e-02,1.882686e-02
0.892,1.812216e-02,1.877360e-02
0.893,1.812216e-02,1.872033e-02
0.894,1.812216e-02,1.866706e-02
0.895,1.812216e-02,1.861379e-02
0.896,1.812216e-02,1.856052e-02
0.897,1.812216e-02,1.850725e-02
0.898,1.812216e-02,1.845398e-02
0.899,1.812216e-02,1.840072e-02
0.9,1.812216e-02,1.834745e-02
0.901,1.812216e-02,1.829418e-02
0.902,1.812216e-02,1.824091e-02
0.903,1.812216e-02,1.818764e-02
0.904,1.812216e-02,1.813437e-02
0.905,1.812216e-02,1.808110e-02
0.906,1.812216e-02,1.802783e-02
0.907,1.812216e-02,1.797456e-02
0.908,1.812216e-02,1.792130e-02
0.909,1.812216e-02,1.786803e-02
0.91,1.812216e-02,1.781476e-02
0.911,1.812216e-02,1.776149e-02
0.912,1.812216e-02,1.770822e-02
0.913,1.812216e-02,1.765495e-02
0.914,1.812216e-02,1.760168e-02
0.915,1.812216e-02,1.754842e-02
0.916,1.796586e-02,1.749513e-02
0.917,1.796586e-02,1.744185e-02
0.918,1.796586e-02,1.738856e-02
0.919,1.796586e-02,1.733528e-02
0.92,1.796586e-02,1.728199e-02
0.921,1.796586e-02,1.722870e-02
0.922,1.796586e-02,1.717542e-02
0.923,1.796586e-02,1.712213e-02
0.924,1.796586e-02,1.706885e-02
0.925,1.796586e-02,1.701556e-02
0.926,1.796586e-02,1.696227e-02
0.927,1.676840e-02,1.690787e-02
0.928,1.676840e-02,1.685290e-02
0.929,1.676840e-02,1.679793e-02
0.93,1.676840e-02,1.674296e-02
0.931,1.676840e-02,1.668800e-02
0.932,1.676840e-02,1.663303e-02
0.933,1.676840e-02,1.657806e-02
0.934,1.676840e-02,1.652309e-02
0.935,1.676840e-02,1.646812e-02
0.936,1.676840e-02,1.641315e-02
0.937,1.547247e-02,1.635871e-02
0.938,1.547247e-02,1.630952e-02
0.939,1.547247e-02,1.626032e-02
0.94,1.547247e-02,1.621113e-02
0.941,1.547247e-02,1.616193e-02
0.942,1.547247e-02,1.611274e-02
0.943,1.547247e-02,1.606354e-02
0.944,1.547247e-02,1.601434e-02
0.945,1.547247e-02,1.596515e-02
0.946,1.547247e-02,1.591595e-02
0.947,1.547247e-02,1.586676e-02
0.948,1.547247e-02,1.581756e-02
0.949,1.547247e-02,1.576837e-02
0.95,1.547247e-02,1.571917e-02
0.951,1.547247e-02,1.566998e-02
0.952,1.547247e-02,1.562078e-02
0.953,1.547247e-02,1.557159e-02
0.954,1.547247e-02,1.552239e-02
0.955,1.547247e-02,1.547319e-02
0.956,1.547247e-02,1.542400e-02
0.957,1.547247e-02,1.537480e-02
0.958,1.547247e-02,1.532561e-02
0.959,1.547247e-02,1.527641e-02
0.96,1.547247e-02,1.522722e-02
0.961,1.547247e-02,1.517802e-02
0.962,1.547247e-02,1.512883e-02
0.963,1.547247e-02,1.507963e-02
0.964,1.547247e-02,1.503044e-02
0.965,1.547247e-02,1.498124e-02
0.966,1.547247e-02,1.493204e-02
0.967,1.547247e-02,1.488285e-02
0.968,1.463601e-02,1.486885e-02
0.969,1.463601e-02,1.485840e-02
0.97,1.463601e-02,1.484796e-02
0.971,1.463601e-02,1.483752e-02
0.972,1.463601e-02,1.482707e-02
0.973,1.463601e-02,1.481663e-02
0.974,1.463601e-02,1.480618e-02
0.975,1.463601e-02,1.479574e-02
0.976,1.463601e-02,1.478529e-02
0.977,1.463601e-02,1.477485e-02
0.978,1.463601e-02,1.476441e-02
0.979,1.463601e-02,1.475396e-02
0.98,1.463601e-02,1.474352e-02
0.981,1.463601e-02,1.473307e-02
0.982,1.463601e-02,1.472263e-02
0.983,1.463601e-02,1.471218e-02
0.984,1.463601e-02,1.470174e-02
0.985,1.463601e-02,1.469130e-02
0.986,1.463601e-02,1.468085e-02
0.987,1.463601e-02,1.467041e-02
0.988,1.463601e-02,1.465996e-02
0.989,1.463601e-02,1.464952e-02
0.99,1.463601e-02,1.463907e-02
0.991,1.463601e-02,1.462863e-02
0.992,1.463601e-02,1.461818e-02
0.993,1.463601e-02,1.460774e-02
0.994,1.463601e-02,1.459730e-02
0.995,1.463601e-02,1.458685e-02
0.996,1.463601e-02,1.457641e-02
0.997,1.463601e-02,1.456596e-02
0.998,1.463601e-02,1.455552e-02
0.999,1.463601e-02,1.454507e-02
1,1.575615e-02,1.453463e-02
